序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
699,pt698,3483083.0564,1224238.1224,35.0135," 31:14:40.84317"," 121:35:32.85713",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:15.0,2020-01-02 11:01:15.0,2020-01-02 03:01:15.0,2020-01-02 03:01:15.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:43:25.82"," -00:30:36"," -00:30:00"," 150:17:24.00"," 31:14:40.85916"," 121:35:32.86433",35.0135,929.4884," 46:38:23.17532",0.0000,,,-2859303.1225,4649101.2351,3289135.3497,0:0:0
700,pt699,3483083.0594,1224238.1243,35.0075," 31:14:40.84327"," 121:35:32.85721",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:16.0,2020-01-02 11:01:16.0,2020-01-02 03:01:16.0,2020-01-02 03:01:16.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:04:25.82"," -00:30:36"," -00:30:00"," 149:38:24.00"," 31:14:40.85925"," 121:35:32.86441",35.0075,929.4849," 46:38:23.37980",0.0000,,,-2859303.1208,4649101.2283,3289135.3491,0:0:0
701,pt700,3483083.0600,1224238.1230,35.0075," 31:14:40.84329"," 121:35:32.85716",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:17.0,2020-01-02 11:01:17.0,2020-01-02 03:01:17.0,2020-01-02 03:01:17.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:31:02.70"," -00:30:36"," -00:31:12"," 149:57:36.00"," 31:14:40.85927"," 121:35:32.86436",35.0075,929.4855," 46:38:23.67093",0.0000,,,-2859303.1195,4649101.2287,3289135.3496,0:0:0
702,pt701,3483083.0611,1224238.1236,35.0155," 31:14:40.84332"," 121:35:32.85719",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:18.0,2020-01-02 11:01:18.0,2020-01-02 03:01:18.0,2020-01-02 03:01:18.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:29:52.14"," -00:31:12"," -00:30:00"," 149:37:12.00"," 31:14:40.85931"," 121:35:32.86439",35.0155,929.4843," 46:38:23.75406",0.0000,,,-2859303.1234,4649101.2337,3289135.3547,0:0:0
703,pt702,3483083.0621,1224238.1235,35.0155," 31:14:40.84336"," 121:35:32.85719",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:19.0,2020-01-02 11:01:19.0,2020-01-02 03:01:19.0,2020-01-02 03:01:19.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 193:46:25.82"," -00:30:36"," -00:30:00"," 149:20:24.00"," 31:14:40.85934"," 121:35:32.86439",35.0155,929.4836," 46:38:23.93374",0.0000,,,-2859303.1231,4649101.2332,3289135.3556,0:0:0
704,pt703,3483083.0594,1224238.1243,35.0105," 31:14:40.84327"," 121:35:32.85721",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:20.0,2020-01-02 11:01:20.0,2020-01-02 03:01:20.0,2020-01-02 03:01:20.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:40:31.13"," -00:30:36"," -00:29:24"," 149:49:12.00"," 31:14:40.85925"," 121:35:32.86441",35.0105,929.4849," 46:38:23.37346",0.0000,,,-2859303.1221,4649101.2305,3289135.3506,0:0:0
705,pt704,3483083.0567,1224238.1212,35.0135," 31:14:40.84319"," 121:35:32.85709",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:21.0,2020-01-02 11:01:21.0,2020-01-02 03:01:21.0,2020-01-02 03:01:21.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:00"," 194:34:20.41"," -00:30:00"," -00:29:24"," 150:09:00.00"," 31:14:40.85917"," 121:35:32.86429",35.0135,929.4890," 46:38:23.42899",0.0000,,,-2859303.1213,4649101.2355,3289135.3501,0:0:0
706,pt705,3483083.0581,1224238.1207,35.0115," 31:14:40.84323"," 121:35:32.85707",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:22.0,2020-01-02 11:01:22.0,2020-01-02 03:01:22.0,2020-01-02 03:01:22.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 193:53:37.82"," -00:30:36"," -00:30:00"," 149:27:36.00"," 31:14:40.85922"," 121:35:32.86427",35.0115,929.4884," 46:38:23.71043",0.0000,,,-2859303.1197,4649101.2336,3289135.3502,0:0:0
707,pt706,3483083.0574,1224238.1249,35.0135," 31:14:40.84320"," 121:35:32.85723",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:23.0,2020-01-02 11:01:23.0,2020-01-02 03:01:23.0,2020-01-02 03:01:23.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:22:29.63"," -00:31:12"," -00:30:36"," 149:55:48.00"," 31:14:40.85919"," 121:35:32.86443",35.0135,929.4859," 46:38:22.97310",0.0000,,,-2859303.1243,4649101.2334,3289135.3504,0:0:0
708,pt707,3483083.0590,1224238.1247,35.0165," 31:14:40.84325"," 121:35:32.85722",35.0165,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:24.0,2020-01-02 11:01:24.0,2020-01-02 03:01:24.0,2020-01-02 03:01:24.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:40:31.13"," -00:30:36"," -00:29:24"," 149:49:12.00"," 31:14:40.85924"," 121:35:32.86443",35.0165,929.4849," 46:38:23.25455",0.0000,,,-2859303.1252,4649101.2349,3289135.3534,0:0:0
709,pt708,3483083.0573,1224238.1235,35.0195," 31:14:40.84320"," 121:35:32.85718",35.0195,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:25.0,2020-01-02 11:01:25.0,2020-01-02 03:01:25.0,2020-01-02 03:01:25.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 192:59:23.05"," -00:31:12"," -00:29:24"," 149:41:24.00"," 31:14:40.85918"," 121:35:32.86438",35.0195,929.4870," 46:38:23.15911",0.0000,,,-2859303.1259,4649101.2385,3289135.3535,0:0:0
710,pt709,3483083.0610,1224238.1213,35.0135," 31:14:40.84333"," 121:35:32.85710",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:26.0,2020-01-02 11:01:26.0,2020-01-02 03:01:26.0,2020-01-02 03:01:26.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:00"," 195:02:59.29"," -00:29:24"," -00:30:00"," 149:28:12.00"," 31:14:40.85931"," 121:35:32.86430",35.0135,929.4860," 46:38:24.10501",0.0000,,,-2859303.1205,4649101.2334,3289135.3537,0:0:0
711,pt710,3483083.0635,1224238.1234,35.0125," 31:14:40.84340"," 121:35:32.85719",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:27.0,2020-01-02 11:01:27.0,2020-01-02 03:01:27.0,2020-01-02 03:01:27.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:37:47.05"," -00:31:12"," -00:29:24"," 150:19:48.00"," 31:14:40.85939"," 121:35:32.86439",35.0125,929.4828," 46:38:24.17269",0.0000,,,-2859303.1213,4649101.2305,3289135.3552,0:0:0
712,pt711,3483083.0600,1224238.1244,35.0115," 31:14:40.84329"," 121:35:32.85722",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:28.0,2020-01-02 11:01:28.0,2020-01-02 03:01:28.0,2020-01-02 03:01:28.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:41:09"," 194:15:01.30"," -00:29:24"," -00:28:48"," 149:50:24.00"," 31:14:40.85927"," 121:35:32.86442",35.0115,929.4844," 46:38:23.46013",0.0000,,,-2859303.1225,4649101.2309,3289135.3516,0:0:0
713,pt712,3483083.0614,1224238.1231,35.0015," 31:14:40.84333"," 121:35:32.85717",35.0015,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:29.0,2020-01-02 11:01:29.0,2020-01-02 03:01:29.0,2020-01-02 03:01:29.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 194:18:55.13"," -00:30:36"," -00:29:24"," 150:27:36.00"," 31:14:40.85932"," 121:35:32.86437",35.0015,929.4844," 46:38:23.88397",0.0000,,,-2859303.1166,4649101.2236,3289135.3477,0:0:0
714,pt713,3483083.0611,1224238.1233,35.0045," 31:14:40.84332"," 121:35:32.85718",35.0045,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:30.0,2020-01-02 11:01:30.0,2020-01-02 03:01:30.0,2020-01-02 03:01:30.0,,3.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:52:47.05"," -00:31:12"," -00:29:24"," 150:34:48.00"," 31:14:40.85931"," 121:35:32.86438",35.0045,929.4845," 46:38:23.80867",0.0000,,,-2859303.1181,4649101.2259,3289135.3490,0:0:0
715,pt714,3483083.0585,1224238.1238,35.0045," 31:14:40.84324"," 121:35:32.85719",35.0045,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:31.0,2020-01-02 11:01:31.0,2020-01-02 03:01:31.0,2020-01-02 03:01:31.0,,4.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 194:23:16.14"," -00:31:12"," -00:30:00"," 150:30:36.00"," 31:14:40.85922"," 121:35:32.86439",35.0045,929.4859," 46:38:23.32034",0.0000,,,-2859303.1191,4649101.2268,3289135.3468,0:0:0
716,pt715,3483083.0594,1224238.1224,35.0105," 31:14:40.84327"," 121:35:32.85714",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:32.0,2020-01-02 11:01:32.0,2020-01-02 03:01:32.0,2020-01-02 03:01:32.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:53:16.14"," -00:31:12"," -00:30:00"," 150:00:36.00"," 31:14:40.85926"," 121:35:32.86434",35.0105,929.4863," 46:38:23.66496",0.0000,,,-2859303.1205,4649101.2314,3289135.3507,0:0:0
717,pt716,3483083.0596,1224238.1231,35.0105," 31:14:40.84328"," 121:35:32.85717",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:33.0,2020-01-02 11:01:33.0,2020-01-02 03:01:33.0,2020-01-02 03:01:33.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:09:17.63"," -00:31:12"," -00:30:36"," 149:42:36.00"," 31:14:40.85926"," 121:35:32.86437",35.0105,929.4856," 46:38:23.60588",0.0000,,,-2859303.1210,4649101.2310,3289135.3509,0:0:0
718,pt717,3483083.0602,1224238.1203,35.0095," 31:14:40.84330"," 121:35:32.85706",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:34.0,2020-01-02 11:01:34.0,2020-01-02 03:01:34.0,2020-01-02 03:01:34.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:50:52.14"," -00:31:12"," -00:30:00"," 149:58:12.00"," 31:14:40.85929"," 121:35:32.86426",35.0095,929.4873," 46:38:24.11414",0.0000,,,-2859303.1180,4649101.2314,3289135.3510,0:0:0
719,pt718,3483083.0602,1224238.1247,35.0145," 31:14:40.84329"," 121:35:32.85723",35.0145,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:35.0,2020-01-02 11:01:35.0,2020-01-02 03:01:35.0,2020-01-02 03:01:35.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:23:23.05"," -00:31:12"," -00:29:24"," 150:05:24.00"," 31:14:40.85928"," 121:35:32.86443",35.0145,929.4841," 46:38:23.44392",0.0000,,,-2859303.1241,4649101.2328,3289135.3533,0:0:0
720,pt719,3483083.0617,1224238.1239,35.0115," 31:14:40.84334"," 121:35:32.85720",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:36.0,2020-01-02 11:01:36.0,2020-01-02 03:01:36.0,2020-01-02 03:01:36.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 195:03:13.82"," -00:30:36"," -00:30:00"," 150:37:12.00"," 31:14:40.85933"," 121:35:32.86440",35.0115,929.4836," 46:38:23.80718",0.0000,,,-2859303.1217,4649101.2303,3289135.3531,0:0:0
721,pt720,3483083.0593,1224238.1213,35.0155," 31:14:40.84327"," 121:35:32.85710",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:37.0,2020-01-02 11:01:37.0,2020-01-02 03:01:37.0,2020-01-02 03:01:37.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 194:30:03.93"," -00:30:00"," -00:30:00"," 149:30:00.00"," 31:14:40.85926"," 121:35:32.86430",35.0155,929.4872," 46:38:23.82152",0.0000,,,-2859303.1218,4649101.2357,3289135.3533,0:0:0
722,pt721,3483083.0606,1224238.1231,35.0085," 31:14:40.84331"," 121:35:32.85717",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:38.0,2020-01-02 11:01:38.0,2020-01-02 03:01:38.0,2020-01-02 03:01:38.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:13:47.05"," -00:31:12"," -00:29:24"," 149:55:48.00"," 31:14:40.85929"," 121:35:32.86437",35.0085,929.4849," 46:38:23.75816",0.0000,,,-2859303.1199,4649101.2290,3289135.3507,0:0:0
723,pt722,3483083.0625,1224238.1249,35.0055," 31:14:40.84337"," 121:35:32.85724",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:39.0,2020-01-02 11:01:39.0,2020-01-02 03:01:39.0,2020-01-02 03:01:39.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:45:35.05"," -00:31:12"," -00:29:24"," 150:27:36.00"," 31:14:40.85935"," 121:35:32.86444",35.0055,929.4824," 46:38:23.78352",0.0000,,,-2859303.1197,4649101.2251,3289135.3506,0:0:0
724,pt723,3483083.0618,1224238.1248,35.0155," 31:14:40.84334"," 121:35:32.85723",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:40.0,2020-01-02 11:01:40.0,2020-01-02 03:01:40.0,2020-01-02 03:01:40.0,,2.0,32,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:45:55.13"," -00:30:36"," -00:29:24"," 149:54:36.00"," 31:14:40.85933"," 121:35:32.86443",35.0155,929.4830," 46:38:23.68995",0.0000,,,-2859303.1242,4649101.2328,3289135.3552,0:0:0
725,pt724,3483083.0625,1224238.1242,35.0055," 31:14:40.84337"," 121:35:32.85721",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:41.0,2020-01-02 11:01:41.0,2020-01-02 03:01:41.0,2020-01-02 03:01:41.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:02:23.05"," -00:31:12"," -00:29:24"," 149:44:24.00"," 31:14:40.85935"," 121:35:32.86441",35.0055,929.4829," 46:38:23.89497",0.0000,,,-2859303.1191,4649101.2255,3289135.3506,0:0:0
726,pt725,3483083.0575,1224238.1221,35.0125," 31:14:40.84321"," 121:35:32.85712",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:42.0,2020-01-02 11:01:42.0,2020-01-02 03:01:42.0,2020-01-02 03:01:42.0,,2.0,32,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:52"," 193:23:59.05"," -00:31:12"," -00:29:24"," 150:06:00.00"," 31:14:40.85920"," 121:35:32.86432",35.0125,929.4878," 46:38:23.41389",0.0000,,,-2859303.1215,4649101.2339,3289135.3502,0:0:0
727,pt726,3483083.0620,1224238.1243,35.0045," 31:14:40.84335"," 121:35:32.85722",35.0045,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:43.0,2020-01-02 11:01:43.0,2020-01-02 03:01:43.0,2020-01-02 03:01:43.0,,2.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 193:58:31.13"," -00:30:36"," -00:29:24"," 150:07:12.00"," 31:14:40.85934"," 121:35:32.86442",35.0045,929.4831," 46:38:23.79880",0.0000,,,-2859303.1189,4649101.2249,3289135.3497,0:0:0
728,pt727,3483083.0612,1224238.1244,35.0065," 31:14:40.84333"," 121:35:32.85722",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:44.0,2020-01-02 11:01:44.0,2020-01-02 03:01:44.0,2020-01-02 03:01:44.0,,3.0,33,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:26"," 195:14:27.93"," -00:30:00"," -00:30:00"," 150:14:24.00"," 31:14:40.85931"," 121:35:32.86442",35.0065,929.4836," 46:38:23.65043",0.0000,,,-2859303.1200,4649101.2267,3289135.3501,0:0:0
729,pt728,3483083.0597,1224238.1215,35.0055," 31:14:40.84329"," 121:35:32.85711",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:45.0,2020-01-02 11:01:45.0,2020-01-02 03:01:45.0,2020-01-02 03:01:45.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 194:54:26.70"," -00:30:36"," -00:31:12"," 149:21:00.00"," 31:14:40.85927"," 121:35:32.86431",35.0055,929.4867," 46:38:23.85991",0.0000,,,-2859303.1174,4649101.2281,3289135.3485,0:0:0
730,pt729,3483083.0592,1224238.1238,35.0115," 31:14:40.84326"," 121:35:32.85719",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:46.0,2020-01-02 11:01:46.0,2020-01-02 03:01:46.0,2020-01-02 03:01:46.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:17"," 193:17:16.14"," -00:31:12"," -00:30:00"," 149:24:36.00"," 31:14:40.85925"," 121:35:32.86439",35.0115,929.4854," 46:38:23.42695",0.0000,,,-2859303.1222,4649101.2315,3289135.3510,0:0:0
731,pt730,3483083.0595,1224238.1225,35.0095," 31:14:40.84327"," 121:35:32.85714",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:47.0,2020-01-02 11:01:47.0,2020-01-02 03:01:47.0,2020-01-02 03:01:47.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:08:50.70"," -00:30:36"," -00:31:12"," 149:35:24.00"," 31:14:40.85926"," 121:35:32.86435",35.0095,929.4861," 46:38:23.66198",0.0000,,,-2859303.1201,4649101.2306,3289135.3503,0:0:0
732,pt731,3483083.0562,1224238.1237,35.0105," 31:14:40.84317"," 121:35:32.85718",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:48.0,2020-01-02 11:01:48.0,2020-01-02 03:01:48.0,2020-01-02 03:01:48.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:28:02.70"," -00:30:36"," -00:31:12"," 149:54:36.00"," 31:14:40.85915"," 121:35:32.86438",35.0105,929.4875," 46:38:22.95614",0.0000,,,-2859303.1223,4649101.2323,3289135.3480,0:0:0
733,pt732,3483083.0576,1224238.1238,35.0055," 31:14:40.84321"," 121:35:32.85719",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:49.0,2020-01-02 11:01:49.0,2020-01-02 03:01:49.0,2020-01-02 03:01:49.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:42:51"," 194:41:18.19"," -00:30:00"," -00:30:36"," 149:07:12.00"," 31:14:40.85920"," 121:35:32.86439",35.0055,929.4865," 46:38:23.17682",0.0000,,,-2859303.1198,4649101.2280,3289135.3466,0:0:0
734,pt733,3483083.0592,1224238.1217,35.0115," 31:14:40.84327"," 121:35:32.85711",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:50.0,2020-01-02 11:01:50.0,2020-01-02 03:01:50.0,2020-01-02 03:01:50.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:59:28.25"," -00:31:12"," -00:31:12"," 149:59:24.00"," 31:14:40.85925"," 121:35:32.86431",35.0115,929.4869," 46:38:23.74249",0.0000,,,-2859303.1203,4649101.2326,3289135.3511,0:0:0
735,pt734,3483083.0569,1224238.1227,35.0105," 31:14:40.84319"," 121:35:32.85714",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:51.0,2020-01-02 11:01:51.0,2020-01-02 03:01:51.0,2020-01-02 03:01:51.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:58:02.70"," -00:30:36"," -00:31:12"," 150:24:36.00"," 31:14:40.85918"," 121:35:32.86434",35.0105,929.4878," 46:38:23.23329",0.0000,,,-2859303.1212,4649101.2325,3289135.3486,0:0:0
736,pt735,3483083.0599,1224238.1220,35.0035," 31:14:40.84329"," 121:35:32.85713",35.0035,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:52.0,2020-01-02 11:01:52.0,2020-01-02 03:01:52.0,2020-01-02 03:01:52.0,,1.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:07:02.70"," -00:30:36"," -00:31:12"," 149:33:36.00"," 31:14:40.85927"," 121:35:32.86433",35.0035,929.4862," 46:38:23.81369",0.0000,,,-2859303.1168,4649101.2263,3289135.3476,0:0:0
737,pt736,3483083.0627,1224238.1228,35.0055," 31:14:40.84338"," 121:35:32.85716",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:01:53.0,2020-01-02 11:01:53.0,2020-01-02 03:01:53.0,2020-01-02 03:01:53.0,,2.0,33,15,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:41:50.70"," -00:30:36"," -00:31:12"," 150:08:24.00"," 31:14:40.85936"," 121:35:32.86437",35.0055,929.4837," 46:38:24.12683",0.0000,,,-2859303.1179,4649101.2260,3289135.3509,0:0:0
