$GPGGA,055509.00,3114.68340861,N,12135.53967034,E,4,14,1.0,26.654,M,11.575,M,1.0,1448*7F
$GPGGA,055510.00,3114.68340990,N,12135.53967261,E,4,15,0.9,26.650,M,11.575,M,1.0,1448*77
$GPGGA,055511.00,3114.68340994,N,12135.53967187,E,4,17,0.9,26.660,M,11.575,M,1.0,1448*78
$GPGGA,055512.00,3114.68340998,N,12135.53967136,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*78
$GPGGA,055513.00,3114.68340888,N,12135.53966996,E,4,17,0.9,26.651,M,11.575,M,1.0,1448*7D
$GPGGA,055514.00,3114.68340907,N,12135.53966962,E,4,17,0.9,26.661,M,11.575,M,1.0,1448*74
$GPGGA,055515.00,3114.68340961,N,12135.53967008,E,4,16,0.9,26.655,M,11.575,M,1.0,1448*77
$GPGGA,055516.00,3114.68341099,N,12135.53966988,E,4,15,0.9,26.658,M,11.575,M,1.0,1448*75
$GPGGA,055517.00,3114.68341032,N,12135.53967108,E,4,16,0.9,26.644,M,11.575,M,1.0,1448*7A
$GPGGA,055518.00,3114.68341001,N,12135.53967045,E,4,16,0.9,26.658,M,11.575,M,1.0,1448*70
$GPGGA,055519.00,3114.68341101,N,12135.53966960,E,4,16,0.9,26.660,M,11.575,M,1.0,1448*74
$GPGGA,055520.00,3114.68340958,N,12135.53967041,E,4,15,0.9,26.660,M,11.575,M,1.0,1448*73
$GPGGA,055521.00,3114.68340998,N,12135.53967157,E,4,15,0.9,26.651,M,11.575,M,1.0,1448*7A
$GPGGA,055522.00,3114.68340937,N,12135.53967055,E,4,15,0.9,26.653,M,11.575,M,1.0,1448*7D
$GPGGA,055523.00,3114.68340997,N,12135.53966985,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*76
$GPGGA,055524.00,3114.68341075,N,12135.53967232,E,4,17,0.9,26.660,M,11.575,M,1.0,1448*74
